epoch,loss
3622,0.002843
3623,0.002841
3624,0.002839
3625,0.002838
3626,0.002836
3627,0.002835
3628,0.002833
3629,0.002832
3630,0.002830
3631,0.002829
3632,0.002827
3633,0.002826
3634,0.002824
3635,0.002823
3636,0.002821
3637,0.002819
3638,0.002818
3639,0.002816
3640,0.002815
3641,0.002813
3642,0.002812
3643,0.002810
3644,0.002809
3645,0.002807
3646,0.002806
3647,0.002804
3648,0.002803
3649,0.002801
3650,0.002800
3651,0.002798
3652,0.002797
3653,0.002795
3654,0.002794
3655,0.002792
3656,0.002791
3657,0.002789
3658,0.002788
3659,0.002786
3660,0.002785
3661,0.002783
3662,0.002782
3663,0.002780
3664,0.002779
3665,0.002777
3666,0.002776
3667,0.002774
3668,0.002773
3669,0.002771
3670,0.002770
3671,0.002768
3672,0.002767
3673,0.002765
3674,0.002764
3675,0.002762
3676,0.002761
3677,0.002759
3678,0.002758
3679,0.002756
3680,0.002755
3681,0.002754
3682,0.002752
3683,0.002751
3684,0.002749
3685,0.002748
3686,0.002746
3687,0.002745
3688,0.002743
3689,0.002742
3690,0.002740
3691,0.002739
3692,0.002738
3693,0.002736
3694,0.002735
3695,0.002733
3696,0.002732
3697,0.002730
3698,0.002729
3699,0.002727
3700,0.002726
3701,0.002725
3702,0.002723
3703,0.002722
3704,0.002720
3705,0.002719
3706,0.002717
3707,0.002716
3708,0.002715
3709,0.002713
3710,0.002712
3711,0.002710
3712,0.002709
3713,0.002707
3714,0.002706
3715,0.002705
3716,0.002703
3717,0.002702
3718,0.002700
3719,0.002699
3720,0.002698
3721,0.002696
3722,0.002695
3723,0.002693
3724,0.002692
3725,0.002690
3726,0.002689
3727,0.002688
3728,0.002686
3729,0.002685
3730,0.002683
3731,0.002682
3732,0.002681
3733,0.002679
3734,0.002678
3735,0.002677
3736,0.002675
3737,0.002674
3738,0.002672
3739,0.002671
3740,0.002670
3741,0.002668
3742,0.002667
3743,0.002665
3744,0.002664
3745,0.002663
3746,0.002661
3747,0.002660
3748,0.002659
3749,0.002657
3750,0.002656
3751,0.002654
3752,0.002653
3753,0.002652
3754,0.002650
3755,0.002649
3756,0.002648
3757,0.002646
3758,0.002645
3759,0.002644
3760,0.002642
3761,0.002641
3762,0.002639
3763,0.002638
3764,0.002637
3765,0.002635
3766,0.002634
3767,0.002633
3768,0.002631
3769,0.002630
3770,0.002629
3771,0.002627
3772,0.002626
3773,0.002625
3774,0.002623
3775,0.002622
3776,0.002621
3777,0.002619
3778,0.002618
3779,0.002617
3780,0.002615
3781,0.002614
3782,0.002613
3783,0.002611
3784,0.002610
3785,0.002609
3786,0.002607
3787,0.002606
3788,0.002605
3789,0.002603
3790,0.002602
3791,0.002601
3792,0.002599
3793,0.002598
3794,0.002597
3795,0.002596
3796,0.002594
3797,0.002593
3798,0.002592
3799,0.002590
3800,0.002589
3801,0.002588
3802,0.002586
3803,0.002585
3804,0.002584
3805,0.002582
3806,0.002581
3807,0.002580
3808,0.002579
3809,0.002577
3810,0.002576
3811,0.002575
3812,0.002573
3813,0.002572
3814,0.002571
3815,0.002570
3816,0.002568
3817,0.002567
3818,0.002566
3819,0.002564
3820,0.002563
3821,0.002562
3822,0.002561
3823,0.002559
3824,0.002558
3825,0.002557
3826,0.002555
3827,0.002554
3828,0.002553
3829,0.002552
3830,0.002550
3831,0.002549
3832,0.002548
3833,0.002547
3834,0.002545
3835,0.002544
3836,0.002543
3837,0.002541
3838,0.002540
3839,0.002539
3840,0.002538
3841,0.002536
3842,0.002535
3843,0.002534
3844,0.002533
3845,0.002531
3846,0.002530
3847,0.002529
3848,0.002528
3849,0.002526
3850,0.002525
3851,0.002524
3852,0.002523
3853,0.002521
3854,0.002520
3855,0.002519
3856,0.002518
3857,0.002517
3858,0.002515
3859,0.002514
3860,0.002513
3861,0.002512
3862,0.002510
3863,0.002509
3864,0.002508
3865,0.002507
3866,0.002505
3867,0.002504
3868,0.002503
3869,0.002502
3870,0.002501
3871,0.002499
3872,0.002498
3873,0.002497
3874,0.002496
3875,0.002494
3876,0.002493
3877,0.002492
3878,0.002491
3879,0.002490
3880,0.002488
3881,0.002487
3882,0.002486
3883,0.002485
3884,0.002483
3885,0.002482
3886,0.002481
3887,0.002480
3888,0.002479
3889,0.002477
3890,0.002476
3891,0.002475
3892,0.002474
3893,0.002473
3894,0.002471
3895,0.002470
3896,0.002469
3897,0.002468
3898,0.002467
3899,0.002465
3900,0.002464
3901,0.002463
3902,0.002462
3903,0.002461
3904,0.002460
3905,0.002458
3906,0.002457
3907,0.002456
3908,0.002455
3909,0.002454
3910,0.002452
3911,0.002451
3912,0.002450
3913,0.002449
3914,0.002448
3915,0.002447
3916,0.002445
3917,0.002444
3918,0.002443
3919,0.002442
3920,0.002441
3921,0.002440
3922,0.002438
3923,0.002437
3924,0.002436
3925,0.002435
3926,0.002434
3927,0.002433
3928,0.002431
3929,0.002430
3930,0.002429
3931,0.002428
3932,0.002427
3933,0.002426
3934,0.002424
3935,0.002423
3936,0.002422
3937,0.002421
3938,0.002420
3939,0.002419
3940,0.002418
3941,0.002416
3942,0.002415
3943,0.002414
3944,0.002413
3945,0.002412
3946,0.002411
3947,0.002410
3948,0.002408
3949,0.002407
3950,0.002406
3951,0.002405
3952,0.002404
3953,0.002403
3954,0.002402
3955,0.002400
3956,0.002399
3957,0.002398
3958,0.002397
3959,0.002396
3960,0.002395
3961,0.002394
3962,0.002393
3963,0.002391
3964,0.002390
3965,0.002389
3966,0.002388
3967,0.002387
3968,0.002386
3969,0.002385
3970,0.002384
3971,0.002382
3972,0.002381
3973,0.002380
3974,0.002379
3975,0.002378
3976,0.002377
3977,0.002376
3978,0.002375
3979,0.002374
3980,0.002372
3981,0.002371
3982,0.002370
3983,0.002369
3984,0.002368
3985,0.002367
3986,0.002366
3987,0.002365
3988,0.002364
3989,0.002362
3990,0.002361
3991,0.002360
3992,0.002359
3993,0.002358
3994,0.002357
3995,0.002356
3996,0.002355
3997,0.002354
3998,0.002353
3999,0.002352
4000,0.002350
4001,0.002349
4002,0.002348
4003,0.002347
4004,0.002346
4005,0.002345
4006,0.002344
4007,0.002343
4008,0.002342
4009,0.002341
4010,0.002340
4011,0.002339
4012,0.002337
4013,0.002336
4014,0.002335
4015,0.002334
4016,0.002333
4017,0.002332
4018,0.002331
4019,0.002330
4020,0.002329
4021,0.002328
4022,0.002327
4023,0.002326
4024,0.002325
4025,0.002323
4026,0.002322
4027,0.002321
4028,0.002320
4029,0.002319
4030,0.002318
4031,0.002317
4032,0.002316
4033,0.002315
4034,0.002314
4035,0.002313
4036,0.002312
4037,0.002311
4038,0.002310
4039,0.002309
4040,0.002308
4041,0.002307
4042,0.002306
4043,0.002304
4044,0.002303
4045,0.002302
4046,0.002301
4047,0.002300
4048,0.002299
4049,0.002298
4050,0.002297
4051,0.002296
4052,0.002295
4053,0.002294
4054,0.002293
4055,0.002292
4056,0.002291
4057,0.002290
4058,0.002289
4059,0.002288
4060,0.002287
4061,0.002286
4062,0.002285
4063,0.002284
4064,0.002283
4065,0.002282
4066,0.002281
4067,0.002280
4068,0.002278
4069,0.002277
4070,0.002276
4071,0.002275
4072,0.002274
4073,0.002273
4074,0.002272
4075,0.002271
4076,0.002270
4077,0.002269
4078,0.002268
4079,0.002267
4080,0.002266
4081,0.002265
4082,0.002264
4083,0.002263
4084,0.002262
4085,0.002261
4086,0.002260
4087,0.002259
4088,0.002258
4089,0.002257
4090,0.002256
4091,0.002255
4092,0.002254
4093,0.002253
4094,0.002252
4095,0.002251
4096,0.002250
4097,0.002249
4098,0.002248
4099,0.002247
4100,0.002246
4101,0.002245
4102,0.002244
4103,0.002243
4104,0.002242
4105,0.002241
4106,0.002240
4107,0.002239
4108,0.002238
4109,0.002237
4110,0.002236
4111,0.002235
4112,0.002234
4113,0.002233
4114,0.002232
4115,0.002231
4116,0.002230
4117,0.002229
4118,0.002228
4119,0.002227
4120,0.002226
4121,0.002225
4122,0.002224
4123,0.002223
4124,0.002222
4125,0.002221
4126,0.002220
4127,0.002219
4128,0.002218
4129,0.002217
4130,0.002216
4131,0.002215
4132,0.002214
4133,0.002213
4134,0.002213
4135,0.002212
4136,0.002211
4137,0.002210
4138,0.002209
4139,0.002208
4140,0.002207
4141,0.002206
4142,0.002205
4143,0.002204
4144,0.002203
4145,0.002202
4146,0.002201
4147,0.002200
4148,0.002199
4149,0.002198
4150,0.002197
4151,0.002196
4152,0.002195
4153,0.002194
4154,0.002193
4155,0.002192
4156,0.002191
4157,0.002190
4158,0.002189
4159,0.002188
4160,0.002188
4161,0.002187
4162,0.002186
4163,0.002185
4164,0.002184
4165,0.002183
4166,0.002182
4167,0.002181
4168,0.002180
4169,0.002179
4170,0.002178
4171,0.002177
4172,0.002176
4173,0.002175
4174,0.002174
4175,0.002173
4176,0.002172
4177,0.002171
4178,0.002170
4179,0.002170
4180,0.002169
4181,0.002168
4182,0.002167
4183,0.002166
4184,0.002165
4185,0.002164
4186,0.002163
4187,0.002162
4188,0.002161
4189,0.002160
4190,0.002159
4191,0.002158
4192,0.002157
4193,0.002157
4194,0.002156
4195,0.002155
4196,0.002154
4197,0.002153
4198,0.002152
4199,0.002151
4200,0.002150
4201,0.002149
4202,0.002148
4203,0.002147
4204,0.002146
4205,0.002145
4206,0.002145
4207,0.002144
4208,0.002143
4209,0.002142
4210,0.002141
4211,0.002140
4212,0.002139
4213,0.002138
4214,0.002137
4215,0.002136
4216,0.002135
4217,0.002134
4218,0.002134
4219,0.002133
4220,0.002132
4221,0.002131
4222,0.002130
4223,0.002129
4224,0.002128
4225,0.002127
4226,0.002126
4227,0.002125
4228,0.002125
4229,0.002124
4230,0.002123
4231,0.002122
4232,0.002121
4233,0.002120
4234,0.002119
4235,0.002118
4236,0.002117
4237,0.002116
4238,0.002116
4239,0.002115
4240,0.002114
4241,0.002113
4242,0.002112
4243,0.002111
4244,0.002110
4245,0.002109
4246,0.002108
4247,0.002108
4248,0.002107
4249,0.002106
4250,0.002105
4251,0.002104
4252,0.002103
4253,0.002102
4254,0.002101
4255,0.002100
4256,0.002100
4257,0.002099
4258,0.002098
4259,0.002097
4260,0.002096
4261,0.002095
4262,0.002094
4263,0.002093
4264,0.002093
4265,0.002092
4266,0.002091
4267,0.002090
4268,0.002089
4269,0.002088
4270,0.002087
4271,0.002086
4272,0.002086
4273,0.002085
4274,0.002084
4275,0.002083
4276,0.002082
4277,0.002081
4278,0.002080
4279,0.002080
4280,0.002079
4281,0.002078
4282,0.002077
4283,0.002076
4284,0.002075
4285,0.002074
4286,0.002073
4287,0.002073
4288,0.002072
4289,0.002071
4290,0.002070
4291,0.002069
4292,0.002068
4293,0.002067
4294,0.002067
4295,0.002066
4296,0.002065
4297,0.002064
4298,0.002063
4299,0.002062
4300,0.002061
4301,0.002061
4302,0.002060
4303,0.002059
4304,0.002058
4305,0.002057
4306,0.002056
4307,0.002056
4308,0.002055
4309,0.002054
4310,0.002053
4311,0.002052
4312,0.002051
4313,0.002050
4314,0.002050
4315,0.002049
4316,0.002048
4317,0.002047
4318,0.002046
4319,0.002045
4320,0.002045
4321,0.002044
4322,0.002043
4323,0.002042
4324,0.002041
4325,0.002040
4326,0.002040
4327,0.002039
4328,0.002038
4329,0.002037
4330,0.002036
4331,0.002035
4332,0.002035
4333,0.002034
4334,0.002033
4335,0.002032
4336,0.002031
4337,0.002030
4338,0.002030
4339,0.002029
4340,0.002028
4341,0.002027
4342,0.002026
4343,0.002025
4344,0.002025
4345,0.002024
4346,0.002023
4347,0.002022
4348,0.002021
4349,0.002021
4350,0.002020
4351,0.002019
4352,0.002018
4353,0.002017
4354,0.002016
4355,0.002016
4356,0.002015
4357,0.002014
4358,0.002013
4359,0.002012
4360,0.002012
4361,0.002011
4362,0.002010
4363,0.002009
4364,0.002008
4365,0.002008
4366,0.002007
4367,0.002006
4368,0.002005
4369,0.002004
4370,0.002003
4371,0.002003
4372,0.002002
4373,0.002001
4374,0.002000
4375,0.001999
4376,0.001999
4377,0.001998
4378,0.001997
4379,0.001996
4380,0.001995
4381,0.001995
4382,0.001994
4383,0.001993
4384,0.001992
4385,0.001991
4386,0.001991
4387,0.001990
4388,0.001989
4389,0.001988
4390,0.001987
4391,0.001987
4392,0.001986
4393,0.001985
4394,0.001984
4395,0.001984
4396,0.001983
4397,0.001982
4398,0.001981
4399,0.001980
4400,0.001980
4401,0.001979
4402,0.001978
4403,0.001977
4404,0.001976
4405,0.001976
4406,0.001975
4407,0.001974
4408,0.001973
4409,0.001972
4410,0.001972
4411,0.001971
4412,0.001970
4413,0.001969
4414,0.001969
4415,0.001968
4416,0.001967
4417,0.001966
4418,0.001965
4419,0.001965
4420,0.001964
4421,0.001963
4422,0.001962
4423,0.001962
4424,0.001961
4425,0.001960
4426,0.001959
4427,0.001958
4428,0.001958
4429,0.001957
4430,0.001956
4431,0.001955
4432,0.001955
4433,0.001954
4434,0.001953
4435,0.001952
4436,0.001952
4437,0.001951
4438,0.001950
4439,0.001949
4440,0.001948
4441,0.001948
4442,0.001947
4443,0.001946
4444,0.001945
4445,0.001945
4446,0.001944
4447,0.001943
4448,0.001942
4449,0.001942
4450,0.001941
4451,0.001940
4452,0.001939
4453,0.001939
4454,0.001938
4455,0.001937
4456,0.001936
4457,0.001936
4458,0.001935
4459,0.001934
4460,0.001933
4461,0.001933
4462,0.001932
4463,0.001931
4464,0.001930
4465,0.001930
4466,0.001929
4467,0.001928
4468,0.001927
4469,0.001927
4470,0.001926
4471,0.001925
4472,0.001924
4473,0.001924
4474,0.001923
4475,0.001922
4476,0.001921
4477,0.001921
4478,0.001920
4479,0.001919
4480,0.001918
4481,0.001918
4482,0.001917
4483,0.001916
4484,0.001915
4485,0.001915
4486,0.001914
4487,0.001913
4488,0.001912
4489,0.001912
4490,0.001911
4491,0.001910
4492,0.001909
4493,0.001909
4494,0.001908
4495,0.001907
4496,0.001906
4497,0.001906
4498,0.001905
4499,0.001904
4500,0.001904
4501,0.001903
4502,0.001902
4503,0.001901
4504,0.001901
4505,0.001900
4506,0.001899
4507,0.001898
4508,0.001898
4509,0.001897
4510,0.001896
4511,0.001896
4512,0.001895
4513,0.001894
4514,0.001893
4515,0.001893
4516,0.001892
4517,0.001891
4518,0.001890
4519,0.001890
4520,0.001889
4521,0.001888
4522,0.001888
4523,0.001887
4524,0.001886
4525,0.001885
4526,0.001885
4527,0.001884
4528,0.001883
4529,0.001883
4530,0.001882
4531,0.001881
4532,0.001880
4533,0.001880
4534,0.001879
4535,0.001878
4536,0.001878
4537,0.001877
4538,0.001876
4539,0.001875
4540,0.001875
4541,0.001874
4542,0.001873
4543,0.001873
4544,0.001872
4545,0.001871
4546,0.001870
4547,0.001870
4548,0.001869
4549,0.001868
4550,0.001868
4551,0.001867
4552,0.001866
4553,0.001865
4554,0.001865
4555,0.001864
4556,0.001863
4557,0.001863
4558,0.001862
4559,0.001861
4560,0.001861
4561,0.001860
4562,0.001859
4563,0.001858
4564,0.001858
4565,0.001857
4566,0.001856
4567,0.001856
4568,0.001855
4569,0.001854
4570,0.001854
4571,0.001853
4572,0.001852
4573,0.001851
4574,0.001851
4575,0.001850
4576,0.001849
4577,0.001849
4578,0.001848
4579,0.001847
4580,0.001847
4581,0.001846
4582,0.001845
4583,0.001845
4584,0.001844
4585,0.001843
4586,0.001842
4587,0.001842
4588,0.001841
4589,0.001840
4590,0.001840
4591,0.001839
4592,0.001838
4593,0.001838
4594,0.001837
4595,0.001836
4596,0.001836
4597,0.001835
4598,0.001834
4599,0.001834
4600,0.001833
4601,0.001832
4602,0.001832
4603,0.001831
4604,0.001830
4605,0.001829
4606,0.001829
4607,0.001828
4608,0.001827
4609,0.001827
4610,0.001826
4611,0.001825
4612,0.001825
4613,0.001824
4614,0.001823
4615,0.001823
4616,0.001822
4617,0.001821
4618,0.001821
4619,0.001820
4620,0.001819
4621,0.001819
4622,0.001818
4623,0.001817
4624,0.001817
4625,0.001816
4626,0.001815
4627,0.001815
4628,0.001814
4629,0.001813
4630,0.001813
4631,0.001812
4632,0.001811
4633,0.001811
4634,0.001810
4635,0.001809
4636,0.001809
4637,0.001808
4638,0.001807
4639,0.001807
4640,0.001806
4641,0.001805
4642,0.001805
4643,0.001804
4644,0.001803
4645,0.001803
4646,0.001802
4647,0.001801
4648,0.001801
4649,0.001800
4650,0.001799
4651,0.001799
4652,0.001798
4653,0.001797
4654,0.001797
4655,0.001796
4656,0.001795
4657,0.001795
4658,0.001794
4659,0.001793
4660,0.001793
4661,0.001792
4662,0.001792
4663,0.001791
4664,0.001790
4665,0.001790
4666,0.001789
4667,0.001788
4668,0.001788
4669,0.001787
4670,0.001786
4671,0.001786
4672,0.001785
4673,0.001784
4674,0.001784
4675,0.001783
4676,0.001782
4677,0.001782
4678,0.001781
4679,0.001780
4680,0.001780
4681,0.001779
4682,0.001779
4683,0.001778
4684,0.001777
4685,0.001777
4686,0.001776
4687,0.001775
4688,0.001775
4689,0.001774
4690,0.001773
4691,0.001773
4692,0.001772
4693,0.001771
4694,0.001771
4695,0.001770
4696,0.001770
4697,0.001769
4698,0.001768
4699,0.001768
4700,0.001767
4701,0.001766
4702,0.001766
4703,0.001765
4704,0.001764
4705,0.001764
4706,0.001763
4707,0.001763
4708,0.001762
4709,0.001761
4710,0.001761
4711,0.001760
4712,0.001759
4713,0.001759
4714,0.001758
4715,0.001758
4716,0.001757
4717,0.001756
4718,0.001756
4719,0.001755
4720,0.001754
4721,0.001754
4722,0.001753
4723,0.001752
4724,0.001752
4725,0.001751
4726,0.001751
4727,0.001750
4728,0.001749
4729,0.001749
4730,0.001748
4731,0.001748
4732,0.001747
4733,0.001746
4734,0.001746
4735,0.001745
4736,0.001744
4737,0.001744
4738,0.001743
4739,0.001743
4740,0.001742
4741,0.001741
4742,0.001741
4743,0.001740
4744,0.001739
4745,0.001739
4746,0.001738
4747,0.001738
4748,0.001737
4749,0.001736
4750,0.001736
4751,0.001735
4752,0.001735
4753,0.001734
4754,0.001733
4755,0.001733
4756,0.001732
4757,0.001731
4758,0.001731
4759,0.001730
4760,0.001730
4761,0.001729
4762,0.001728
4763,0.001728
4764,0.001727
4765,0.001727
4766,0.001726
4767,0.001725
4768,0.001725
4769,0.001724
4770,0.001724
4771,0.001723
4772,0.001722
4773,0.001722
4774,0.001721
4775,0.001720
4776,0.001720
4777,0.001719
4778,0.001719
4779,0.001718
4780,0.001717
4781,0.001717
4782,0.001716
4783,0.001716
4784,0.001715
4785,0.001714
4786,0.001714
4787,0.001713
4788,0.001713
4789,0.001712
4790,0.001711
4791,0.001711
4792,0.001710
4793,0.001710
4794,0.001709
4795,0.001708
4796,0.001708
4797,0.001707
4798,0.001707
4799,0.001706
4800,0.001705
4801,0.001705
4802,0.001704
4803,0.001704
4804,0.001703
4805,0.001703
4806,0.001702
4807,0.001701
4808,0.001701
4809,0.001700
4810,0.001700
4811,0.001699
4812,0.001698
4813,0.001698
4814,0.001697
4815,0.001697
4816,0.001696
4817,0.001695
4818,0.001695
4819,0.001694
4820,0.001694
4821,0.001693
4822,0.001692
4823,0.001692
4824,0.001691
4825,0.001691
4826,0.001690
4827,0.001690
4828,0.001689
4829,0.001688
4830,0.001688
4831,0.001687
4832,0.001687
4833,0.001686
4834,0.001685
4835,0.001685
4836,0.001684
4837,0.001684
4838,0.001683
4839,0.001683
4840,0.001682
4841,0.001681
4842,0.001681
4843,0.001680
4844,0.001680
4845,0.001679
4846,0.001679
4847,0.001678
4848,0.001677
4849,0.001677
4850,0.001676
4851,0.001676
4852,0.001675
4853,0.001675
4854,0.001674
4855,0.001673
4856,0.001673
4857,0.001672
4858,0.001672
4859,0.001671
4860,0.001670
4861,0.001670
4862,0.001669
4863,0.001669
4864,0.001668
4865,0.001668
4866,0.001667
4867,0.001666
4868,0.001666
4869,0.001665
4870,0.001665
4871,0.001664
4872,0.001664
4873,0.001663
4874,0.001663
4875,0.001662
4876,0.001661
4877,0.001661
4878,0.001660
4879,0.001660
4880,0.001659
4881,0.001659
4882,0.001658
4883,0.001657
4884,0.001657
4885,0.001656
4886,0.001656
4887,0.001655
4888,0.001655
4889,0.001654
4890,0.001653
4891,0.001653
4892,0.001652
4893,0.001652
4894,0.001651
4895,0.001651
4896,0.001650
4897,0.001650
4898,0.001649
4899,0.001648
4900,0.001648
4901,0.001647
4902,0.001647
4903,0.001646
4904,0.001646
4905,0.001645
4906,0.001645
4907,0.001644
4908,0.001643
4909,0.001643
4910,0.001642
4911,0.001642
4912,0.001641
4913,0.001641
4914,0.001640
4915,0.001640
4916,0.001639
4917,0.001638
4918,0.001638
4919,0.001637
4920,0.001637
4921,0.001636
4922,0.001636
4923,0.001635
4924,0.001635
4925,0.001634
4926,0.001634
4927,0.001633
4928,0.001632
4929,0.001632
4930,0.001631
4931,0.001631
4932,0.001630
4933,0.001630
4934,0.001629
4935,0.001629
4936,0.001628
4937,0.001628
4938,0.001627
4939,0.001626
4940,0.001626
4941,0.001625
4942,0.001625
4943,0.001624
4944,0.001624
4945,0.001623
4946,0.001623
4947,0.001622
4948,0.001622
4949,0.001621
4950,0.001620
4951,0.001620
4952,0.001619
4953,0.001619
4954,0.001618
4955,0.001618
4956,0.001617
4957,0.001617
4958,0.001616
4959,0.001616
4960,0.001615
4961,0.001615
4962,0.001614
4963,0.001613
4964,0.001613
4965,0.001612
4966,0.001612
4967,0.001611
4968,0.001611
4969,0.001610
4970,0.001610
4971,0.001609
4972,0.001609
4973,0.001608
4974,0.001608
4975,0.001607
4976,0.001607
4977,0.001606
4978,0.001605
4979,0.001605
4980,0.001604
4981,0.001604
4982,0.001603
4983,0.001603
4984,0.001602
4985,0.001602
4986,0.001601
4987,0.001601
4988,0.001600
4989,0.001600
4990,0.001599
4991,0.001599
4992,0.001598
4993,0.001598
4994,0.001597
4995,0.001597
4996,0.001596
4997,0.001595
4998,0.001595
4999,0.001594
5000,0.001594
5001,0.001593
5002,0.001593
5003,0.001592
5004,0.001592
5005,0.001591
5006,0.001591
5007,0.001590
5008,0.001590
5009,0.001589
5010,0.001589
5011,0.001588
5012,0.001588
5013,0.001587
5014,0.001587
5015,0.001586
5016,0.001586
5017,0.001585
5018,0.001585
5019,0.001584
5020,0.001583
5021,0.001583
5022,0.001582
5023,0.001582
5024,0.001581
5025,0.001581
5026,0.001580
5027,0.001580
5028,0.001579
5029,0.001579
5030,0.001578
5031,0.001578
5032,0.001577
5033,0.001577
5034,0.001576
5035,0.001576
5036,0.001575
5037,0.001575
5038,0.001574
5039,0.001574
5040,0.001573
5041,0.001573
5042,0.001572
5043,0.001572
5044,0.001571
5045,0.001571
5046,0.001570
5047,0.001570
5048,0.001569
5049,0.001569
5050,0.001568
5051,0.001568
5052,0.001567
5053,0.001567
5054,0.001566
5055,0.001566
5056,0.001565
5057,0.001565
5058,0.001564
5059,0.001564
5060,0.001563
5061,0.001563
5062,0.001562
5063,0.001562
5064,0.001561
5065,0.001561
5066,0.001560
5067,0.001560
5068,0.001559
5069,0.001559
5070,0.001558
5071,0.001558
5072,0.001557
5073,0.001557
5074,0.001556
5075,0.001556
5076,0.001555
5077,0.001555
5078,0.001554
5079,0.001554
5080,0.001553
5081,0.001553
5082,0.001552
5083,0.001552
5084,0.001551
5085,0.001551
5086,0.001550
5087,0.001550
5088,0.001549
5089,0.001549
5090,0.001548
5091,0.001548
5092,0.001547
5093,0.001547
5094,0.001546
5095,0.001546
5096,0.001545
5097,0.001545
5098,0.001544
5099,0.001544
5100,0.001543
5101,0.001543
5102,0.001542
5103,0.001542
5104,0.001541
5105,0.001541
5106,0.001540
5107,0.001540
5108,0.001539
5109,0.001539
5110,0.001538
5111,0.001538
5112,0.001537
5113,0.001537
5114,0.001536
5115,0.001536
5116,0.001535
5117,0.001535
5118,0.001534
5119,0.001534
5120,0.001533
5121,0.001533
5122,0.001532
5123,0.001532
5124,0.001531
5125,0.001531
5126,0.001530
5127,0.001530
5128,0.001529
5129,0.001529
5130,0.001528
5131,0.001528
5132,0.001528
5133,0.001527
5134,0.001527
5135,0.001526
5136,0.001526
5137,0.001525
5138,0.001525
5139,0.001524
5140,0.001524
5141,0.001523
5142,0.001523
5143,0.001522
5144,0.001522
5145,0.001521
5146,0.001521
5147,0.001520
5148,0.001520
5149,0.001519
5150,0.001519
5151,0.001518
5152,0.001518
5153,0.001517
5154,0.001517
5155,0.001517
5156,0.001516
5157,0.001516
5158,0.001515
5159,0.001515
5160,0.001514
5161,0.001514
5162,0.001513
5163,0.001513
5164,0.001512
5165,0.001512
5166,0.001511
5167,0.001511
5168,0.001510
5169,0.001510
5170,0.001509
5171,0.001509
5172,0.001508
5173,0.001508
5174,0.001508
5175,0.001507
5176,0.001507
5177,0.001506
5178,0.001506
5179,0.001505
5180,0.001505
5181,0.001504
5182,0.001504
5183,0.001503
5184,0.001503
5185,0.001502
5186,0.001502
5187,0.001501
5188,0.001501
5189,0.001500
5190,0.001500
5191,0.001500
5192,0.001499
5193,0.001499
5194,0.001498
5195,0.001498
5196,0.001497
5197,0.001497
5198,0.001496
5199,0.001496
5200,0.001495
5201,0.001495
5202,0.001494
5203,0.001494
5204,0.001494
5205,0.001493
5206,0.001493
5207,0.001492
5208,0.001492
5209,0.001491
5210,0.001491
5211,0.001490
5212,0.001490
5213,0.001489
5214,0.001489
5215,0.001488
5216,0.001488
5217,0.001488
5218,0.001487
5219,0.001487
5220,0.001486
5221,0.001486
5222,0.001485
5223,0.001485
5224,0.001484
5225,0.001484
5226,0.001483
5227,0.001483
5228,0.001482
5229,0.001482
5230,0.001482
5231,0.001481
5232,0.001481
5233,0.001480
5234,0.001480
5235,0.001479
5236,0.001479
5237,0.001478
5238,0.001478
5239,0.001477
5240,0.001477
5241,0.001477
5242,0.001476
5243,0.001476
5244,0.001475
5245,0.001475
5246,0.001474
5247,0.001474
5248,0.001473
5249,0.001473
5250,0.001473
5251,0.001472
5252,0.001472
5253,0.001471
5254,0.001471
5255,0.001470
5256,0.001470
5257,0.001469
5258,0.001469
5259,0.001468
5260,0.001468
5261,0.001468
5262,0.001467
5263,0.001467
5264,0.001466
5265,0.001466
5266,0.001465
5267,0.001465
5268,0.001464
5269,0.001464
5270,0.001464
5271,0.001463
5272,0.001463
5273,0.001462
5274,0.001462
5275,0.001461
5276,0.001461
5277,0.001460
5278,0.001460
5279,0.001460
5280,0.001459
5281,0.001459
5282,0.001458
5283,0.001458
5284,0.001457
5285,0.001457
5286,0.001456
5287,0.001456
5288,0.001456
5289,0.001455
5290,0.001455
5291,0.001454
5292,0.001454
5293,0.001453
5294,0.001453
5295,0.001453
5296,0.001452
5297,0.001452
5298,0.001451
5299,0.001451
5300,0.001450
5301,0.001450
5302,0.001449
5303,0.001449
5304,0.001449
5305,0.001448
5306,0.001448
5307,0.001447
5308,0.001447
5309,0.001446
5310,0.001446
5311,0.001446
5312,0.001445
5313,0.001445
5314,0.001444
5315,0.001444
5316,0.001443
5317,0.001443
5318,0.001442
5319,0.001442
5320,0.001442
5321,0.001441
5322,0.001441
5323,0.001440
5324,0.001440
5325,0.001439
5326,0.001439
5327,0.001439
5328,0.001438
5329,0.001438
5330,0.001437
5331,0.001437
5332,0.001436
5333,0.001436
5334,0.001436
5335,0.001435
5336,0.001435
5337,0.001434
5338,0.001434
5339,0.001433
5340,0.001433
5341,0.001433
5342,0.001432
5343,0.001432
5344,0.001431
5345,0.001431
5346,0.001430
5347,0.001430
5348,0.001430
5349,0.001429
5350,0.001429
5351,0.001428
5352,0.001428
5353,0.001427
5354,0.001427
5355,0.001427
5356,0.001426
5357,0.001426
5358,0.001425
5359,0.001425
5360,0.001425
5361,0.001424
5362,0.001424
5363,0.001423
5364,0.001423
5365,0.001422
5366,0.001422
5367,0.001422
5368,0.001421
5369,0.001421
5370,0.001420
